start_lat,start_lng,end_lat,end_lng,distance_meters,slope_percent,has_stairs,surface,is_closed
47.661114,-122.307306,47.661181,-122.307196,11,1.5,false,paved,false
47.659713,-122.307296,47.661115,-122.307306,156,1.5,false,paved,false
47.659823,-122.307146,47.65989,-122.307292,13,1.5,false,paved,false
47.6598,-122.307131,47.659823,-122.307146,3,1.5,false,paved,false
47.659798,-122.307031,47.6598,-122.307131,7,1.5,false,paved,false
47.659734,-122.30711,47.659799,-122.307133,7,1.5,false,paved,false
47.659638,-122.307024,47.659734,-122.30711,12,1.5,false,paved,false
47.65947,-122.306808,47.659638,-122.307024,25,1.5,false,paved,false
47.65936,-122.306963,47.65947,-122.306808,17,1.5,false,paved,false
47.659681,-122.307891,47.659689,-122.307907,1,1.5,false,paved,false
47.659652,-122.307929,47.659681,-122.307891,4,1.5,false,paved,false
47.659623,-122.307955,47.659652,-122.307929,4,1.5,false,paved,false
47.659607,-122.307966,47.659623,-122.307955,2,1.5,false,paved,false
47.659559,-122.307982,47.659607,-122.307966,5,1.5,false,paved,false
47.659509,-122.30798,47.659559,-122.307982,6,1.5,false,paved,false
47.659479,-122.307983,47.659509,-122.30798,3,1.5,false,paved,false
47.659209,-122.30838,47.659479,-122.307983,42,1.5,false,paved,false
47.659689,-122.307907,47.659771,-122.307792,13,1.5,false,paved,false
47.659273,-122.30836,47.659689,-122.307907,57,1.5,false,paved,false
47.659722,-122.308675,47.659725,-122.309073,30,1.5,false,paved,false
47.659721,-122.309427,47.659725,-122.309073,27,1.5,false,paved,false
47.659709,-122.309477,47.659721,-122.309427,4,1.5,false,paved,false
47.659686,-122.309522,47.659709,-122.309477,4,1.5,false,paved,false
47.659646,-122.309555,47.659686,-122.309522,5,1.5,false,paved,false
47.659584,-122.309574,47.659646,-122.309555,7,1.5,false,paved,false
47.659365,-122.309575,47.659584,-122.309574,24,1.5,false,paved,false
47.658943,-122.309577,47.659365,-122.309575,47,1.5,false,paved,false
47.658451,-122.309587,47.658943,-122.309577,55,1.5,false,paved,false
47.65815,-122.309586,47.658451,-122.309587,33,1.5,false,paved,false
47.657835,-122.309591,47.65815,-122.309586,35,1.5,false,paved,false
47.657524,-122.309593,47.657835,-122.309591,35,1.5,false,paved,false
47.657452,-122.309587,47.657524,-122.309593,8,1.5,false,paved,false
47.657416,-122.309579,47.657452,-122.309587,4,1.5,false,paved,false
47.657391,-122.309547,47.657416,-122.309579,4,1.5,false,paved,false
47.657361,-122.309502,47.657391,-122.309547,5,1.5,false,paved,false
47.657333,-122.309482,47.657361,-122.309502,3,1.5,false,paved,false
47.657299,-122.309475,47.657333,-122.309482,4,1.5,false,paved,false
47.657258,-122.309477,47.657299,-122.309475,5,1.5,false,paved,false
47.659719,-122.306347,47.659824,-122.306539,19,1.5,false,paved,false
47.65969,-122.306405,47.659719,-122.306347,5,1.5,false,paved,false
47.659651,-122.30635,47.65969,-122.306405,6,1.5,false,paved,false
47.659633,-122.306378,47.659651,-122.30635,3,1.5,false,paved,false
47.659633,-122.306378,47.659679,-122.306453,8,1.5,false,paved,false
47.661066,-122.308362,47.66118,-122.30837,13,1.5,false,paved,false
47.660966,-122.308365,47.661066,-122.308362,11,1.5,false,paved,false
47.660844,-122.308428,47.660966,-122.308365,14,1.5,false,paved,false
47.660731,-122.308458,47.660844,-122.308428,13,1.5,false,paved,false
47.659824,-122.308399,47.660731,-122.308458,101,1.5,false,paved,false
47.659813,-122.309438,47.661185,-122.309441,153,1.5,false,paved,false
47.659717,-122.309448,47.659813,-122.309438,11,1.5,false,paved,false
47.661136,-122.3094,47.661185,-122.309441,6,1.5,false,paved,false
47.660963,-122.309097,47.661136,-122.3094,30,1.5,false,paved,false
47.660898,-122.309438,47.660907,-122.309409,2,1.5,false,paved,false
47.660907,-122.309409,47.660929,-122.30935,5,1.5,false,paved,false
47.660929,-122.30935,47.660958,-122.309296,5,1.5,false,paved,false
47.660958,-122.309296,47.661003,-122.309227,7,1.5,false,paved,false
47.661003,-122.309227,47.661049,-122.309174,6,1.5,false,paved,false
47.661049,-122.309174,47.66111,-122.309131,8,1.5,false,paved,false
47.66111,-122.309131,47.66116,-122.309109,6,1.5,false,paved,false
47.66116,-122.309109,47.661186,-122.309101,3,1.5,false,paved,false
47.65946,-122.309093,47.659706,-122.309477,40,1.5,false,paved,false
47.659283,-122.30946,47.659286,-122.309572,8,1.5,false,paved,false
47.65923,-122.309377,47.659283,-122.30946,9,1.5,false,paved,false
47.659161,-122.309229,47.65923,-122.309377,13,1.5,false,paved,false
47.659057,-122.309003,47.659161,-122.309229,20,1.5,false,paved,false
47.659004,-122.308894,47.659057,-122.309003,10,1.5,false,paved,false
47.658921,-122.308829,47.659004,-122.308894,10,1.5,false,paved,false
47.65885,-122.30877,47.658921,-122.308829,9,1.5,false,paved,false
47.65877,-122.308651,47.65885,-122.30877,13,1.5,false,paved,false
47.658717,-122.308558,47.65877,-122.308651,9,1.5,false,paved,false
47.658679,-122.308432,47.658717,-122.308558,10,1.5,false,paved,false
47.658656,-122.308381,47.658679,-122.308432,5,1.5,false,paved,false
47.658581,-122.308336,47.658656,-122.308381,9,1.5,false,paved,false
47.658512,-122.308317,47.658581,-122.308336,8,1.5,false,paved,false
47.658451,-122.308333,47.658512,-122.308317,7,1.5,false,paved,false
47.657724,-122.309441,47.658451,-122.308333,116,1.5,false,paved,false
47.657607,-122.309584,47.657724,-122.309441,17,1.5,false,paved,false
47.658662,-122.308373,47.658815,-122.30813,25,1.5,false,paved,false
47.658815,-122.30813,47.658853,-122.308201,7,1.5,false,paved,false
47.658832,-122.307758,47.659355,-122.306975,83,1.5,false,paved,false
47.658832,-122.307763,47.659083,-122.308154,40,1.5,false,paved,false
47.659083,-122.308154,47.659513,-122.307517,68,1.5,false,paved,false
47.659493,-122.307482,47.659513,-122.307517,3,1.5,false,paved,false
47.659079,-122.307391,47.659134,-122.307484,9,1.5,false,paved,false
47.658794,-122.307739,47.658832,-122.307761,5,1.5,false,paved,false
47.658759,-122.307717,47.658794,-122.307739,4,1.5,false,paved,false
47.658728,-122.307686,47.658759,-122.307717,4,1.5,false,paved,false
47.658671,-122.307681,47.658728,-122.307686,6,1.5,false,paved,false
47.658582,-122.307692,47.658671,-122.307681,10,1.5,false,paved,false
47.65846,-122.307711,47.658582,-122.307692,14,1.5,false,paved,false
47.658401,-122.307739,47.65846,-122.307711,7,1.5,false,paved,false
47.658372,-122.307743,47.658401,-122.307739,3,1.5,false,paved,false
47.65834,-122.307739,47.658372,-122.307743,4,1.5,false,paved,false
47.658253,-122.307716,47.65834,-122.307739,10,1.5,false,paved,false
47.658172,-122.307693,47.658253,-122.307716,9,1.5,false,paved,false
47.6581,-122.307669,47.658172,-122.307693,8,1.5,false,paved,false
47.658046,-122.307653,47.6581,-122.307669,6,1.5,false,paved,false
47.658032,-122.307662,47.658046,-122.307653,2,1.5,false,paved,false
47.65796,-122.307715,47.658032,-122.307662,9,1.5,false,paved,false
47.657924,-122.307766,47.65796,-122.307715,6,1.5,false,paved,false
47.65789,-122.307801,47.657924,-122.307766,5,1.5,false,paved,false
47.657862,-122.307807,47.65789,-122.307801,3,1.5,false,paved,false
47.657852,-122.307811,47.657862,-122.307807,1,1.5,false,paved,false
47.657815,-122.30778,47.657852,-122.307811,5,1.5,false,paved,false
47.657705,-122.307654,47.657815,-122.30778,15,1.5,false,paved,false
47.657647,-122.307558,47.657705,-122.307654,10,1.5,false,paved,false
47.65753,-122.307355,47.657647,-122.307558,20,1.5,false,paved,false
47.657525,-122.307346,47.65753,-122.307355,1,1.5,false,paved,false
47.657441,-122.307466,47.657525,-122.307346,13,1.5,false,paved,false
47.657276,-122.307256,47.657441,-122.307466,24,1.5,false,paved,false
47.657139,-122.307055,47.657276,-122.307256,21,1.5,false,paved,false
47.657065,-122.306927,47.657139,-122.307055,13,1.5,false,paved,false
47.657008,-122.30704,47.657065,-122.306927,11,1.5,false,paved,false
47.656992,-122.307021,47.657008,-122.30704,2,1.5,false,paved,false
47.658995,-122.30812,47.659051,-122.308036,9,1.5,false,paved,false
47.659404,-122.307684,47.659441,-122.307744,6,1.5,false,paved,false
47.658453,-122.308332,47.658534,-122.308249,11,1.5,false,paved,false
47.658017,-122.307598,47.658845,-122.306358,131,1.5,false,paved,false
47.658544,-122.306736,47.658567,-122.306773,4,1.5,false,paved,false
47.658065,-122.308925,47.658161,-122.309072,15,1.5,false,paved,false
47.657345,-122.309486,47.657347,-122.309379,8,1.5,false,paved,false
47.657347,-122.309379,47.657352,-122.309293,6,1.5,false,paved,false
47.657352,-122.309293,47.65736,-122.309227,5,1.5,false,paved,false
47.65736,-122.309227,47.657369,-122.309127,8,1.5,false,paved,false
47.657369,-122.309127,47.657385,-122.308994,10,1.5,false,paved,false
47.657385,-122.308994,47.657398,-122.308866,10,1.5,false,paved,false
47.657398,-122.308866,47.657411,-122.30874,10,1.5,false,paved,false
47.657411,-122.30874,47.657422,-122.308639,8,1.5,false,paved,false
47.657422,-122.308639,47.657443,-122.308553,7,1.5,false,paved,false
47.657443,-122.308553,47.657463,-122.308489,5,1.5,false,paved,false
47.657463,-122.308489,47.657513,-122.30839,9,1.5,false,paved,false
47.657513,-122.30839,47.657625,-122.308225,18,1.5,false,paved,false
47.657625,-122.308225,47.657815,-122.307913,32,1.5,false,paved,false
47.657815,-122.307913,47.65789,-122.307805,12,1.5,false,paved,false
47.657701,-122.307844,47.657767,-122.307734,11,1.5,false,paved,false
47.657242,-122.308629,47.657701,-122.307844,78,1.5,false,paved,false
47.656983,-122.309053,47.657242,-122.308629,43,1.5,false,paved,false
47.657246,-122.308517,47.657276,-122.308563,5,1.5,false,paved,false
47.656735,-122.308881,47.656767,-122.308842,5,1.5,false,paved,false
47.656767,-122.308842,47.656936,-122.309122,28,1.5,false,paved,false
47.656936,-122.309122,47.65698,-122.309236,10,1.5,false,paved,false
47.65698,-122.309236,47.656984,-122.309553,24,1.5,false,paved,false
47.656984,-122.309553,47.656985,-122.309842,22,1.5,false,paved,false
47.656985,-122.309842,47.656996,-122.309927,6,1.5,false,paved,false
47.656996,-122.309927,47.657039,-122.310106,14,1.5,false,paved,false
47.656928,-122.309255,47.656969,-122.309211,6,1.5,false,paved,false
47.65718,-122.309918,47.657287,-122.310062,16,1.5,false,paved,false
47.657041,-122.310109,47.65718,-122.309918,21,1.5,false,paved,false
47.656986,-122.310204,47.657041,-122.310109,9,1.5,false,paved,false
47.656955,-122.310335,47.656986,-122.310204,10,1.5,false,paved,false
47.656953,-122.310459,47.656955,-122.310335,9,1.5,false,paved,false
47.656953,-122.310459,47.657052,-122.310461,11,1.5,false,paved,false
47.657053,-122.310463,47.657056,-122.310602,10,1.5,false,paved,false
47.657053,-122.310463,47.657055,-122.310412,4,1.5,false,paved,false
47.657055,-122.310412,47.657068,-122.310377,3,1.5,false,paved,false
47.657068,-122.310377,47.657087,-122.310373,2,1.5,false,paved,false
47.657087,-122.310373,47.657102,-122.310382,2,1.5,false,paved,false
47.657102,-122.310382,47.65725,-122.310601,23,1.5,false,paved,false
47.65725,-122.310601,47.657253,-122.310718,9,1.5,false,paved,false
47.657253,-122.310718,47.657263,-122.310779,5,1.5,false,paved,false
47.657263,-122.310779,47.657283,-122.310799,3,1.5,false,paved,false
47.657283,-122.310799,47.657383,-122.310861,12,1.5,false,paved,false
47.657383,-122.310861,47.657642,-122.31111,34,1.5,false,paved,false
47.657642,-122.31111,47.658028,-122.311484,51,1.5,false,paved,false
47.658028,-122.311484,47.658206,-122.311659,24,1.5,false,paved,false
47.658206,-122.311659,47.658228,-122.311669,3,1.5,false,paved,false
47.65835,-122.311798,47.658375,-122.311847,5,1.5,false,paved,false
47.658229,-122.311672,47.65835,-122.311798,16,1.5,false,paved,false
47.65778,-122.310692,47.658229,-122.311672,89,1.5,false,paved,false
47.657736,-122.310586,47.65778,-122.310692,9,1.5,false,paved,false
47.657663,-122.310397,47.657736,-122.310586,16,1.5,false,paved,false
47.657628,-122.310273,47.657663,-122.310397,10,1.5,false,paved,false
47.657609,-122.310158,47.657628,-122.310273,9,1.5,false,paved,false
47.657603,-122.310064,47.657609,-122.310158,7,1.5,false,paved,false
47.657599,-122.310007,47.657603,-122.310064,4,1.5,false,paved,false
47.657561,-122.309928,47.657599,-122.310007,7,1.5,false,paved,false
47.657453,-122.309847,47.657561,-122.309928,13,1.5,false,paved,false
47.657431,-122.309817,47.657453,-122.309847,3,1.5,false,paved,false
47.657419,-122.309579,47.657431,-122.309817,18,1.5,false,paved,false
47.657347,-122.309987,47.65745,-122.309842,16,1.5,false,paved,false
47.657313,-122.310046,47.657347,-122.309987,6,1.5,false,paved,false
47.657292,-122.310062,47.657313,-122.310046,3,1.5,false,paved,false
47.657218,-122.310168,47.657292,-122.310062,11,1.5,false,paved,false
47.657099,-122.310375,47.657218,-122.310168,20,1.5,false,paved,false
47.657254,-122.310603,47.657331,-122.310524,10,1.5,false,paved,false
47.657331,-122.310524,47.657398,-122.310434,10,1.5,false,paved,false
47.657398,-122.310434,47.657589,-122.310692,29,1.5,false,paved,false
47.657589,-122.310692,47.657666,-122.310555,13,1.5,false,paved,false
47.657666,-122.310555,47.657687,-122.310512,4,1.5,false,paved,false
47.657687,-122.310512,47.657697,-122.31049,2,1.5,false,paved,false
47.657541,-122.310296,47.65758,-122.310243,6,1.5,false,paved,false
47.65758,-122.310243,47.657604,-122.310216,3,1.5,false,paved,false
47.657604,-122.310216,47.657617,-122.31021,2,1.5,false,paved,false
47.657574,-122.311133,47.657623,-122.3111,6,1.5,false,paved,false
47.657513,-122.311148,47.657574,-122.311133,7,1.5,false,paved,false
47.657447,-122.311144,47.657513,-122.311148,7,1.5,false,paved,false
47.657414,-122.311121,47.657447,-122.311144,4,1.5,false,paved,false
47.657396,-122.311082,47.657414,-122.311121,4,1.5,false,paved,false
47.657345,-122.310877,47.657357,-122.310851,2,1.5,false,paved,false
47.657345,-122.310929,47.657345,-122.310877,4,1.5,false,paved,false
47.657345,-122.310929,47.657373,-122.311011,7,1.5,false,paved,false
47.657373,-122.311011,47.657389,-122.311048,3,1.5,false,paved,false
47.657389,-122.311048,47.657396,-122.31109,3,1.5,false,paved,false
47.657385,-122.311132,47.657396,-122.31109,3,1.5,false,paved,false
47.657363,-122.311137,47.657385,-122.311132,2,1.5,false,paved,false
47.657337,-122.311108,47.657363,-122.311137,4,1.5,false,paved,false
47.65729,-122.311089,47.657337,-122.311108,5,1.5,false,paved,false
47.657452,-122.309841,47.657638,-122.309848,21,1.5,false,paved,false
47.657638,-122.309848,47.658156,-122.309853,58,1.5,false,paved,false
47.658156,-122.309853,47.658727,-122.309857,63,1.5,false,paved,false
47.658727,-122.309857,47.659316,-122.309859,65,1.5,false,paved,false
47.659316,-122.309859,47.65969,-122.309861,42,1.5,false,paved,false
47.65969,-122.309861,47.65983,-122.309849,16,1.5,false,paved,false
47.65983,-122.309849,47.659972,-122.309837,16,1.5,false,paved,false
47.659972,-122.309837,47.660758,-122.309838,87,1.5,false,paved,false
47.660758,-122.309838,47.661142,-122.309842,43,1.5,false,paved,false
47.661142,-122.309842,47.661169,-122.309851,3,1.5,false,paved,false
47.661169,-122.309851,47.661185,-122.309878,3,1.5,false,paved,false
47.661185,-122.309878,47.661187,-122.309893,1,1.5,false,paved,false
47.661162,-122.309844,47.661162,-122.309442,30,1.5,false,paved,false
47.659312,-122.309857,47.659318,-122.310197,25,1.5,false,paved,false
47.65967,-122.309864,47.659717,-122.31016,23,1.5,false,paved,false
47.659717,-122.31016,47.659735,-122.310432,20,1.5,false,paved,false
47.659729,-122.31058,47.659735,-122.310432,11,1.5,false,paved,false
47.65972,-122.310168,47.659809,-122.310222,11,1.5,false,paved,false
47.659809,-122.310222,47.659866,-122.310279,8,1.5,false,paved,false
47.659866,-122.310279,47.659924,-122.310279,6,1.5,false,paved,false
47.659924,-122.310279,47.659965,-122.310288,5,1.5,false,paved,false
47.659965,-122.310288,47.66002,-122.310362,8,1.5,false,paved,false
47.66002,-122.310362,47.660072,-122.310398,6,1.5,false,paved,false
47.660072,-122.310398,47.660121,-122.310469,8,1.5,false,paved,false
47.660121,-122.310469,47.66014,-122.311209,55,1.5,false,paved,false
47.66014,-122.311209,47.660216,-122.311238,9,1.5,false,paved,false
47.660216,-122.311275,47.660216,-122.311238,3,1.5,false,paved,false
47.659808,-122.310222,47.659827,-122.311862,123,1.5,false,paved,false
47.65949,-122.311449,47.659734,-122.311439,27,1.5,false,paved,false
47.659323,-122.310153,47.659716,-122.310159,44,1.5,false,paved,false
47.656947,-122.311459,47.65702,-122.311462,8,1.5,false,paved,false
47.65702,-122.311462,47.657022,-122.311567,8,1.5,false,paved,false
47.656956,-122.311571,47.657022,-122.311567,7,1.5,false,paved,false
47.656956,-122.311571,47.65696,-122.311933,27,1.5,false,paved,false
47.656953,-122.312174,47.656963,-122.311948,17,1.5,false,paved,false
47.656953,-122.312174,47.656954,-122.312215,3,1.5,false,paved,false
47.656955,-122.312219,47.656981,-122.312221,3,1.5,false,paved,false
47.65692,-122.31224,47.656955,-122.312219,4,1.5,false,paved,false
47.656901,-122.312279,47.65692,-122.31224,4,1.5,false,paved,false
47.656896,-122.312348,47.656901,-122.312279,5,1.5,false,paved,false
47.656894,-122.312449,47.656896,-122.312348,8,1.5,false,paved,false
47.656894,-122.312449,47.6569,-122.313145,52,1.5,false,paved,false
47.656899,-122.313404,47.6569,-122.313145,19,1.5,false,paved,false
47.656899,-122.313404,47.656913,-122.314685,96,1.5,false,paved,false
47.656913,-122.314685,47.656921,-122.315455,58,1.5,false,paved,false
47.656921,-122.315455,47.656929,-122.315683,17,1.5,false,paved,false
47.656929,-122.315683,47.656943,-122.315744,5,1.5,false,paved,false
47.656943,-122.315744,47.656951,-122.316344,45,1.5,false,paved,false
47.656951,-122.316344,47.656954,-122.316504,12,1.5,false,paved,false
47.656954,-122.316581,47.656954,-122.316504,6,1.5,false,paved,false
47.656936,-122.316588,47.656954,-122.316581,2,1.5,false,paved,false
47.656921,-122.312242,47.656983,-122.312368,12,1.5,false,paved,false
47.658027,-122.312632,47.658029,-122.31237,20,1.5,false,paved,false
47.657975,-122.312365,47.658064,-122.312371,10,1.5,false,paved,false
47.657518,-122.312396,47.657571,-122.312205,15,1.5,false,paved,false
47.657473,-122.312412,47.657518,-122.312396,5,1.5,false,paved,false
47.657518,-122.312401,47.657601,-122.31244,10,1.5,false,paved,false
47.656121,-122.311444,47.656942,-122.311429,91,1.5,false,paved,false
47.655853,-122.311347,47.656798,-122.311333,105,1.5,false,paved,false
47.656096,-122.310413,47.65612,-122.311446,77,1.5,false,paved,false
47.65612,-122.311446,47.656126,-122.311684,18,1.5,false,paved,false
47.656126,-122.311684,47.656354,-122.311692,25,1.5,false,paved,false
47.656231,-122.310797,47.656242,-122.311342,41,1.5,false,paved,false
47.656107,-122.310784,47.656284,-122.310799,20,1.5,false,paved,false
47.656091,-122.310412,47.656232,-122.310417,16,1.5,false,paved,false
47.656019,-122.310395,47.656091,-122.310412,8,1.5,false,paved,false
47.654914,-122.310516,47.654916,-122.31064,9,1.5,false,paved,false
47.654916,-122.31064,47.65493,-122.310793,12,1.5,false,paved,false
47.65493,-122.310793,47.654955,-122.311044,19,1.5,false,paved,false
47.654955,-122.311044,47.654992,-122.311262,17,1.5,false,paved,false
47.654992,-122.311262,47.655052,-122.311485,18,1.5,false,paved,false
47.655052,-122.311485,47.655101,-122.311596,10,1.5,false,paved,false
47.655101,-122.311596,47.655197,-122.311854,22,1.5,false,paved,false
47.655197,-122.311854,47.655234,-122.311942,8,1.5,false,paved,false
47.654916,-122.310507,47.654941,-122.310317,15,1.5,false,paved,false
47.654941,-122.310317,47.654998,-122.310317,6,1.5,false,paved,false
47.656576,-122.308437,47.65676,-122.308125,31,1.5,false,paved,false
47.656743,-122.308038,47.65676,-122.308125,7,1.5,false,paved,false
47.656743,-122.308038,47.657797,-122.306433,168,1.5,false,paved,false
47.656699,-122.308231,47.656771,-122.308333,11,1.5,false,paved,false
47.65658,-122.307777,47.656743,-122.308039,27,1.5,false,paved,false
47.656137,-122.308922,47.656539,-122.308391,60,1.5,false,paved,false
47.656488,-122.308779,47.656528,-122.308652,11,1.5,false,paved,false
47.656528,-122.308652,47.656534,-122.308629,2,1.5,false,paved,false
47.656469,-122.308498,47.656534,-122.308629,12,1.5,false,paved,false
47.656142,-122.308927,47.656452,-122.310049,91,1.5,false,paved,false
47.656147,-122.308929,47.656363,-122.309211,32,1.5,false,paved,false
47.656363,-122.309211,47.656428,-122.309168,8,1.5,false,paved,false
47.655594,-122.309005,47.656137,-122.308925,61,1.5,false,paved,false
47.655908,-122.308959,47.65593,-122.310256,97,1.5,false,paved,false
47.655593,-122.30901,47.655734,-122.309955,72,1.5,false,paved,false
47.655734,-122.309955,47.655924,-122.309956,21,1.5,false,paved,false
47.655514,-122.310078,47.655732,-122.309955,26,1.5,false,paved,false
47.655514,-122.310078,47.655515,-122.310323,18,1.5,false,paved,false
47.655481,-122.310323,47.655515,-122.310323,4,1.5,false,paved,false
47.655472,-122.310187,47.655514,-122.31019,5,1.5,false,paved,false
47.655517,-122.309126,47.655593,-122.309015,12,1.5,false,paved,false
47.655517,-122.309126,47.65557,-122.309453,25,1.5,false,paved,false
47.655551,-122.309456,47.65557,-122.309453,2,1.5,false,paved,false
47.655516,-122.309247,47.655551,-122.309456,16,1.5,false,paved,false
47.655485,-122.309256,47.655516,-122.309247,4,1.5,false,paved,false
47.655485,-122.309256,47.655527,-122.309508,19,1.5,false,paved,false
47.655535,-122.308851,47.655598,-122.309011,14,1.5,false,paved,false
47.655535,-122.308851,47.655584,-122.308835,6,1.5,false,paved,false
47.655582,-122.308821,47.655584,-122.308835,1,1.5,false,paved,false
47.655479,-122.308859,47.655582,-122.308821,12,1.5,false,paved,false
47.65547,-122.308854,47.655479,-122.308859,1,1.5,false,paved,false
47.65547,-122.308854,47.655487,-122.30878,6,1.5,false,paved,false
47.655474,-122.308774,47.655487,-122.30878,2,1.5,false,paved,false
47.655454,-122.308845,47.655474,-122.308774,6,1.5,false,paved,false
47.655414,-122.30883,47.655454,-122.308845,5,1.5,false,paved,false
47.655392,-122.308843,47.655414,-122.30883,3,1.5,false,paved,false
47.655375,-122.308857,47.655392,-122.308843,2,1.5,false,paved,false
47.655111,-122.308658,47.655375,-122.308857,33,1.5,false,paved,false
47.655497,-122.306997,47.655684,-122.307135,23,1.5,false,paved,false
47.655227,-122.308136,47.655259,-122.308158,4,1.5,false,paved,false
47.655205,-122.308207,47.655227,-122.308136,6,1.5,false,paved,false
47.655184,-122.308189,47.655205,-122.308207,3,1.5,false,paved,false
47.655184,-122.308189,47.655217,-122.308096,8,1.5,false,paved,false
47.655192,-122.30808,47.655217,-122.308096,3,1.5,false,paved,false
47.654894,-122.308505,47.654968,-122.30827,19,1.5,false,paved,false
47.654341,-122.308483,47.654421,-122.308226,21,1.5,false,paved,false
47.653629,-122.308418,47.653685,-122.308223,16,1.5,false,paved,false
47.65363,-122.308422,47.653975,-122.308668,43,1.5,false,paved,false
47.653263,-122.308165,47.65363,-122.308422,45,1.5,false,paved,false
47.65376,-122.308563,47.65377,-122.308527,3,1.5,false,paved,false
47.653662,-122.3085,47.65376,-122.308563,12,1.5,false,paved,false
47.653649,-122.30854,47.653662,-122.3085,3,1.5,false,paved,false
47.653599,-122.308506,47.653649,-122.30854,6,1.5,false,paved,false
47.653586,-122.308534,47.653599,-122.308506,3,1.5,false,paved,false
47.653247,-122.308224,47.653263,-122.308171,4,1.5,false,paved,false
47.653222,-122.308204,47.653247,-122.308224,3,1.5,false,paved,false
47.653222,-122.308204,47.653257,-122.308071,11,1.5,false,paved,false
47.653225,-122.308051,47.653257,-122.308071,4,1.5,false,paved,false
47.653186,-122.308204,47.653225,-122.308051,12,1.5,false,paved,false
47.653186,-122.308204,47.653257,-122.308265,9,1.5,false,paved,false
47.653181,-122.308576,47.653257,-122.308265,25,1.5,false,paved,false
47.652896,-122.308665,47.653181,-122.308576,32,1.5,false,paved,false
47.652883,-122.308615,47.652896,-122.308665,4,1.5,false,paved,false
47.653183,-122.308299,47.653328,-122.308386,17,1.5,false,paved,false
47.652188,-122.308733,47.65222,-122.30863,8,1.5,false,paved,false
47.65222,-122.30863,47.652254,-122.308587,5,1.5,false,paved,false
47.652254,-122.308587,47.65228,-122.308582,3,1.5,false,paved,false
47.65228,-122.308582,47.652366,-122.308641,11,1.5,false,paved,false
47.652366,-122.308641,47.652379,-122.30865,2,1.5,false,paved,false
47.652379,-122.30865,47.652441,-122.308486,14,1.5,false,paved,false
47.652441,-122.308486,47.652577,-122.308502,15,1.5,false,paved,false
47.652577,-122.308502,47.652703,-122.308161,29,1.5,false,paved,false
47.652682,-122.308373,47.652703,-122.308161,16,1.5,false,paved,false
47.652649,-122.308468,47.652682,-122.308373,8,1.5,false,paved,false
47.652632,-122.308534,47.652649,-122.308468,5,1.5,false,paved,false
47.652632,-122.308534,47.65266,-122.308562,4,1.5,false,paved,false
47.652631,-122.308641,47.65266,-122.308562,7,1.5,false,paved,false
47.652631,-122.308641,47.652808,-122.308783,22,1.5,false,paved,false
47.652656,-122.308296,47.652692,-122.308145,12,1.5,false,paved,false
47.652687,-122.308092,47.652692,-122.308145,4,1.5,false,paved,false
47.652675,-122.308028,47.652687,-122.308092,5,1.5,false,paved,false
47.652812,-122.308953,47.652813,-122.309169,16,1.5,false,paved,false
47.652775,-122.309332,47.652813,-122.309169,13,1.5,false,paved,false
47.652744,-122.309435,47.652775,-122.309332,8,1.5,false,paved,false
47.652708,-122.309624,47.652744,-122.309435,15,1.5,false,paved,false
47.652708,-122.309624,47.65271,-122.309818,15,1.5,false,paved,false
47.65271,-122.309818,47.652719,-122.309926,8,1.5,false,paved,false
47.652107,-122.308777,47.652185,-122.308744,9,1.5,false,paved,false
47.652027,-122.308606,47.652057,-122.308564,5,1.5,false,paved,false
47.652009,-122.308687,47.652027,-122.308606,6,1.5,false,paved,false
47.652007,-122.308746,47.652009,-122.308687,4,1.5,false,paved,false
47.651967,-122.308767,47.652007,-122.308746,5,1.5,false,paved,false
47.651793,-122.308675,47.651967,-122.308767,21,1.5,false,paved,false
47.651728,-122.30865,47.651793,-122.308675,7,1.5,false,paved,false
47.651625,-122.308654,47.651728,-122.30865,11,1.5,false,paved,false
47.651509,-122.308673,47.651625,-122.308654,13,1.5,false,paved,false
47.651414,-122.308683,47.651509,-122.308673,11,1.5,false,paved,false
47.6513,-122.308723,47.651414,-122.308683,13,1.5,false,paved,false
47.651082,-122.309037,47.6513,-122.308723,34,1.5,false,paved,false
47.651731,-122.30865,47.651741,-122.308591,5,1.5,false,paved,false
47.651741,-122.308591,47.65184,-122.308407,18,1.5,false,paved,false
47.65184,-122.308407,47.651842,-122.308358,4,1.5,false,paved,false
47.651798,-122.308291,47.651842,-122.308358,7,1.5,false,paved,false
47.651737,-122.308254,47.651798,-122.308291,7,1.5,false,paved,false
47.651585,-122.308227,47.651737,-122.308254,17,1.5,false,paved,false
47.651411,-122.307583,47.651614,-122.307725,25,1.5,false,paved,false
47.651614,-122.307725,47.651633,-122.307762,3,1.5,false,paved,false
47.651633,-122.307762,47.651637,-122.307796,3,1.5,false,paved,false
47.651589,-122.307943,47.651637,-122.307796,12,1.5,false,paved,false
47.651539,-122.307973,47.651589,-122.307943,6,1.5,false,paved,false
47.651469,-122.308172,47.651539,-122.307973,17,1.5,false,paved,false
47.651175,-122.307978,47.651469,-122.308172,36,1.5,false,paved,false
47.650892,-122.307937,47.650932,-122.307916,5,1.5,false,paved,false
47.65064,-122.307356,47.650892,-122.307937,52,1.5,false,paved,false
47.650624,-122.30703,47.65064,-122.307356,24,1.5,false,paved,false
